custid,startlen,time,payleft,lagtest,cancelnow
10239,12,11,1,4,0
10240,6,1,5,4,0
10240,6,2,4,4,0
10240,6,3,3,4,0
10240,6,4,2,4,0
10240,6,5,1,4,0
10240,6,6,0,4,0
10240,6,7,5,4,0
10240,6,8,4,4,0
10240,6,9,3,4,0
10240,6,10,2,4,0
10240,6,11,1,4,0
10241,1,1,0,4,0
10241,1,2,0,4,0
10241,1,3,0,4,0
10241,1,4,0,0,0
10241,1,5,0,0,1
10242,6,1,5,4,0
10242,6,2,4,4,0
10242,6,3,3,4,0
10242,6,4,2,4,0
10242,6,5,1,4,0
10242,6,6,0,4,0
10242,6,7,5,4,0
10242,6,8,4,0,0
10242,6,9,3,4,0
10242,6,10,2,4,0
10242,6,11,1,0,0
10243,12,1,11,0,0
10243,12,2,10,0,0
10243,12,3,9,0,0
10243,12,4,8,0,0
10243,12,5,7,0,0
10243,12,6,6,0,0
10243,12,7,5,0,1
10244,1,1,0,4,0
10244,1,2,0,4,0
10244,1,3,0,4,0
10244,1,4,0,0,0
10244,1,5,0,0,0
10244,1,6,0,0,0
10244,1,7,0,4,0
10244,1,8,0,4,0
10244,1,9,0,0,0
10244,1,10,0,0,0
10244,1,11,0,0,0
10245,12,1,11,0,0
10245,12,2,10,0,0
10245,12,3,9,2,0
10245,12,4,8,2,0
10245,12,5,7,0,0
10245,12,6,6,0,0
10245,12,7,5,0,0
10245,12,8,4,0,0
10245,12,9,3,0,0
10245,12,10,2,0,0
10245,12,11,1,0,0
10246,1,1,0,4,0
10246,1,2,0,4,0
10246,1,3,0,4,0
10246,1,4,0,4,0
10246,1,5,0,4,0
10246,1,6,0,4,0
10246,1,7,0,4,0
10246,1,8,0,4,0
10246,1,9,0,0,0
10246,1,10,0,0,0
10246,1,11,0,0,0
10247,6,1,5,4,0
10247,6,2,4,4,0
10247,6,3,3,4,0
10247,6,4,2,4,0
10247,6,5,1,4,0
10247,6,6,0,4,0
10247,6,7,5,4,0
10247,6,8,4,4,0
10247,6,9,3,4,0
10247,6,10,2,4,0
10247,6,11,1,4,0
10248,1,1,0,4,0
10248,1,2,0,4,0
10248,1,3,0,4,0
10248,1,4,0,4,0
10248,1,5,0,4,0
10248,1,6,0,4,0
10248,1,7,0,4,0
10248,1,8,0,4,0
10248,1,9,0,4,0
10248,1,10,0,4,0
10248,1,11,5,4,0
10249,6,1,5,3,0
10249,6,2,4,4,0
10249,6,3,3,0,0
10249,6,4,2,4,0
10249,6,5,1,1,0
10249,6,6,0,3,0
10249,6,7,5,4,0
10249,6,8,4,4,0
10249,6,9,3,0,0
10249,6,10,2,3,0
10249,6,11,1,4,0
10250,6,1,5,0,0
10250,6,2,4,0,1
10251,1,1,0,4,0
10251,1,2,0,4,0
10251,1,3,0,4,0
10251,1,4,0,3,0
10251,1,5,0,0,0
10251,1,6,0,0,1
10252,6,1,5,0,0
10252,6,2,4,0,0
10252,6,3,3,0,0
10252,6,4,2,0,0
10252,6,5,1,0,0
10252,6,6,0,0,0
10252,6,7,5,0,0
10252,6,8,4,0,0
10252,6,9,3,0,0
10252,6,10,2,0,0
10252,6,11,1,0,0
10253,1,1,0,0,0
10253,1,2,0,0,0
10253,1,3,0,3,0
10253,1,4,0,0,0
10253,1,5,0,0,0
10253,1,6,0,0,0
10253,1,7,0,0,0
10253,1,8,0,0,0
10253,1,9,0,0,0
10253,1,10,0,0,0
10253,1,11,0,0,0
10254,6,1,5,4,0
10254,6,2,4,4,0
10254,6,3,3,4,0
10254,6,4,2,4,0
10254,6,5,1,4,0
10254,6,6,0,4,0
10254,6,7,5,4,0
10254,6,8,4,4,0
10254,6,9,3,4,0
10254,6,10,2,4,0
10254,6,11,1,4,0
10255,1,1,0,4,0
10255,1,2,0,4,0
10255,1,3,0,4,0
10255,1,4,0,4,0
10255,1,5,0,3,0
10255,1,6,0,0,0
10255,1,7,0,0,0
10255,1,8,0,0,0
10255,1,9,0,0,0
10255,1,10,0,0,0
10255,1,11,0,4,0
10256,1,1,0,4,0
10256,1,2,0,4,0
10256,1,3,0,0,0
10256,1,4,0,0,0
10256,1,5,0,0,0
10256,1,6,0,0,0
10256,1,7,0,0,0
10256,1,8,0,4,0
10256,1,9,0,4,0
10256,1,10,0,4,0
10256,1,11,0,4,0
10257,6,1,5,4,0
10257,6,2,4,4,0
10257,6,3,3,4,0
10257,6,4,2,4,0
10257,6,5,1,4,0
10257,6,6,0,4,0
10257,6,7,5,4,0
10257,6,8,4,4,0
10257,6,9,3,4,0
10257,6,10,2,4,0
10257,6,11,1,4,0
10258,1,1,0,1,0
10258,1,2,0,4,0
10258,1,3,0,2,0
10258,1,4,0,0,0
10258,1,5,0,0,0
10258,1,6,0,3,0
10258,1,7,0,0,0
10258,1,8,0,0,0
10258,1,9,0,0,0
10258,1,10,0,0,0
10258,1,11,0,0,0
10259,6,1,5,3,0
10259,6,2,4,2,0
10259,6,3,3,0,0
10259,6,4,2,3,0
10259,6,5,1,0,0
10259,6,6,0,0,0
10259,6,7,5,0,0
10259,6,8,4,0,0
10259,6,9,3,0,0
10259,6,10,2,0,0
10259,6,11,1,0,0
10260,6,1,5,4,0
10260,6,2,4,4,0
10260,6,3,3,4,0
10260,6,4,2,4,0
10260,6,5,1,4,0
10260,6,6,0,4,0
10260,6,7,5,4,0
10260,6,8,4,4,0
10260,6,9,3,4,0
10260,6,10,2,4,0
10260,6,11,1,4,0
10261,1,1,0,0,0
10261,1,2,0,0,0
10261,1,3,0,0,0
10261,1,4,0,0,0
10261,1,5,0,0,0
10261,1,6,0,0,0
10261,1,7,0,0,1
10262,6,1,5,4,0
10262,6,2,4,4,0
10262,6,3,3,4,0
10262,6,4,2,4,0
10262,6,5,1,4,0
10262,6,6,0,4,0
10262,6,7,5,4,0
10262,6,8,4,4,0
10262,6,9,3,4,0
10262,6,10,2,4,0
10262,6,11,1,4,0
10263,12,1,11,4,0
10263,12,2,10,4,0
10263,12,3,9,4,0
10263,12,4,8,0,0
10263,12,5,7,0,0
10263,12,6,6,0,0
10263,12,7,5,0,0
10263,12,8,4,0,0
10263,12,9,3,0,0
10263,12,10,2,0,0
10263,12,11,1,0,0
10264,6,1,5,4,0
10264,6,2,4,4,0
10264,6,3,3,4,0
10264,6,4,2,0,0
10264,6,5,1,0,0
10264,6,6,0,0,0
10264,6,7,5,0,0
10264,6,8,4,0,0
10264,6,9,3,0,0
10264,6,10,2,0,0
10264,6,11,1,0,0
10265,6,1,5,4,0
10265,6,2,4,4,0
10265,6,3,3,4,0
10265,6,4,2,4,0
10265,6,5,1,4,0
10265,6,6,0,4,0
10265,6,7,5,4,0
10265,6,8,4,4,0
10265,6,9,3,4,0
10265,6,10,2,4,0
10265,6,11,1,0,0
10266,1,1,0,0,0
10266,1,2,0,0,0
10266,1,3,0,0,0
10266,1,4,0,0,0
10266,1,5,0,0,1
10267,1,1,0,0,0
10267,1,2,0,0,0
10267,1,3,0,0,0
10267,1,4,0,0,0
10267,1,5,0,0,0
10267,1,6,0,0,0
10267,1,7,0,0,0
10267,1,8,0,0,1
10268,1,1,0,4,0
10268,1,2,0,4,0
10268,1,3,0,4,0
10268,1,4,0,3,0
10268,1,5,0,0,0
10268,1,6,0,4,0
10268,1,7,0,4,0
10268,1,8,0,4,0
10268,1,9,0,4,0
10268,1,10,0,4,0
10268,1,11,0,4,0
10270,1,1,0,0,0
10270,1,2,0,0,0
10270,1,3,0,0,0
10270,1,4,0,0,0
10270,1,5,0,0,0
10270,1,6,0,0,0
10270,1,7,0,0,0
10270,1,8,0,0,0
10270,1,9,0,0,0
10270,1,10,0,0,0
10270,1,11,0,0,0
10271,1,1,0,4,0
10271,1,2,0,4,0
10271,1,3,0,4,0
10271,1,4,0,4,0
10271,1,5,0,4,0
10271,1,6,0,4,0
10271,1,7,0,4,0
10271,1,8,0,4,0
10271,1,9,0,4,0
10271,1,10,0,4,0
10271,1,11,0,4,0
10284,1,1,0,2,0
10284,1,2,0,0,0
10284,1,3,0,0,0
10284,1,4,0,0,0
10284,1,5,0,0,0
10284,1,6,0,4,0
10284,1,7,0,0,0
10284,1,8,0,0,0
10284,1,9,0,0,1
10285,6,1,5,0,0
10285,6,2,4,0,0
10285,6,3,3,0,0
10285,6,4,2,0,0
10285,6,5,1,0,0
10285,6,6,0,0,0
10285,6,7,5,0,1
10286,1,1,0,0,0
10286,1,2,0,0,0
10286,1,3,0,0,0
10286,1,4,0,0,0
10286,1,5,0,0,0
10286,1,6,0,0,0
10286,1,7,0,0,0
10286,1,8,0,0,0
10286,1,9,0,0,1
10287,1,1,0,0,0
10287,1,2,0,0,0
10287,1,3,0,0,1
10288,1,1,0,0,0
10288,1,2,0,0,0
10288,1,3,0,0,0
10288,1,4,0,0,1
10289,1,1,0,0,0
10289,1,2,0,0,0
10289,1,3,0,0,0
10289,1,4,0,0,1
10290,6,1,5,0,0
10290,6,2,4,0,0
10290,6,3,3,0,0
10290,6,4,2,0,0
10290,6,5,1,0,1
10291,6,1,5,4,0
10291,6,2,4,4,0
10291,6,3,3,4,0
10291,6,4,2,4,0
10291,6,5,1,4,0
10291,6,6,0,4,0
10291,6,7,5,4,0
10291,6,8,4,4,0
10291,6,9,3,4,0
10291,6,10,2,4,0
10291,6,11,1,4,0
10292,1,1,0,4,0
10292,1,2,0,4,0
10292,1,3,0,4,0
10292,1,4,0,4,0
10292,1,5,0,4,0
10292,1,6,0,4,0
10292,1,7,0,4,0
10292,1,8,0,4,0
10292,1,9,0,4,0
10292,1,10,0,4,0
10292,1,11,0,4,0
10293,6,1,5,4,0
10293,6,2,4,4,0
10293,6,3,3,4,0
10293,6,4,2,4,0
10293,6,5,1,4,0
10293,6,6,0,4,0
10293,6,7,5,4,0
10293,6,8,4,4,0
10293,6,9,3,4,0
10293,6,10,2,4,0
10293,6,11,1,4,0
10294,6,1,5,0,0
10294,6,2,4,0,0
10294,6,3,3,0,0
10294,6,4,2,0,0
10294,6,5,1,0,0
10294,6,6,0,0,1
10295,6,1,5,4,0
10295,6,2,4,4,0
10295,6,3,3,4,0
10295,6,4,2,4,0
10295,6,5,1,4,0
10295,6,6,0,4,0
10295,6,7,5,4,0
10295,6,8,4,0,0
10295,6,9,3,4,0
10295,6,10,2,4,0
10295,6,11,1,0,0
10296,6,1,5,4,0
10296,6,2,4,4,0
10296,6,3,3,4,0
10296,6,4,2,4,0
10296,6,5,1,4,0
10296,6,6,0,4,0
10296,6,7,5,4,0
10296,6,8,4,4,0
10296,6,9,3,4,0
10296,6,10,2,4,0
10296,6,11,1,4,0
10297,6,1,5,4,0
10297,6,2,4,4,0
10297,6,3,3,4,0
10297,6,4,2,4,0
10297,6,5,1,4,0
10297,6,6,0,4,0
10297,6,7,5,4,0
10297,6,8,4,4,0
10297,6,9,3,4,0
10297,6,10,2,4,0
10297,6,11,1,4,0
10298,1,1,0,0,0
10298,1,2,0,0,1
10299,1,1,0,4,0
10299,1,2,0,4,0
10299,1,3,0,0,0
10299,1,4,0,0,0
10299,1,5,0,0,0
10299,1,6,0,4,0
10299,1,7,0,4,0
10299,1,8,0,4,0
10299,1,9,0,4,0
10299,1,10,0,4,0
10299,1,11,0,4,0
10302,6,1,5,0,0
10302,6,2,4,0,0
10302,6,3,3,4,0
10302,6,4,2,4,0
10302,6,5,1,0,0
10302,6,6,0,4,0
10302,6,7,5,0,0
10302,6,8,4,0,0
10302,6,9,3,0,0
10302,6,10,2,0,0
10302,6,11,1,0,0
10303,1,1,0,4,0
10303,1,2,0,4,0
10303,1,3,0,4,0
10303,1,4,0,4,0
10303,1,5,0,4,0
10303,1,6,0,4,0
10303,1,7,0,4,0
10303,1,8,0,4,0
10303,1,9,0,4,0
10303,1,10,0,4,0
10303,1,11,0,4,0
10304,6,1,5,4,0
10304,6,2,4,4,0
10304,6,3,3,4,0
10304,6,4,2,0,0
10304,6,5,1,0,0
10304,6,6,0,0,1
10305,6,1,5,4,0
10305,6,2,4,4,0
10305,6,3,3,4,0
10305,6,4,2,4,0
10305,6,5,1,4,0
10305,6,6,0,4,0
10305,6,7,5,4,0
10305,6,8,4,4,0
10305,6,9,3,4,0
10305,6,10,2,4,0
10305,6,11,1,4,0
10306,6,1,5,4,0
10306,6,2,4,4,0
10306,6,3,3,4,0
10306,6,4,2,4,0
10306,6,5,1,4,0
10306,6,6,0,4,0
10306,6,7,5,4,0
10306,6,8,4,4,0
10306,6,9,3,4,0
10306,6,10,2,4,0
10306,6,11,1,4,0
10307,1,1,0,4,0
10307,1,2,0,4,0
10307,1,3,0,4,0
10307,1,4,0,4,0
10307,1,5,0,4,0
10307,1,6,0,4,0
10307,1,7,0,4,0
10307,1,8,0,4,0
10307,1,9,0,4,0
10307,1,10,0,4,0
10307,1,11,0,4,0
10309,6,1,5,4,0
10309,6,2,4,4,0
10309,6,3,3,4,0
10309,6,4,2,4,0
10309,6,5,1,4,0
10309,6,6,0,4,0
10309,6,7,5,4,0
10309,6,8,4,4,0
10309,6,9,3,4,0
10309,6,10,2,4,0
10309,6,11,1,4,0
10310,6,1,5,4,0
10310,6,2,4,4,0
10310,6,3,3,4,0
10310,6,4,2,4,0
10310,6,5,1,4,0
10310,6,6,0,4,0
10310,6,7,5,4,0
10310,6,8,4,4,0
10310,6,9,3,4,0
10310,6,10,2,4,0
10310,6,11,1,4,0
10311,6,1,5,4,0
10311,6,2,4,4,0
10311,6,3,3,4,0
10311,6,4,2,4,0
10311,6,5,1,4,0
10311,6,6,0,0,0
10311,6,7,0,0,0
10311,6,8,0,0,0
10311,6,9,0,0,0
10311,6,10,0,0,0
10311,6,11,0,0,0
10312,1,1,0,4,0
10312,1,2,0,4,0
10312,1,3,0,0,0
10312,1,4,0,0,0
10312,1,5,0,0,0
10312,1,6,0,0,0
10312,1,7,0,0,1
10313,1,1,0,4,0
10313,1,2,0,4,0
10313,1,3,0,4,0
10313,1,4,0,4,0
10313,1,5,0,4,0
10313,1,6,0,4,0
10313,1,7,0,4,0
10313,1,8,0,4,0
10313,1,9,0,4,0
10313,1,10,0,4,0
10313,1,11,0,4,0
10314,6,1,5,4,0
10314,6,2,4,4,0
10314,6,3,3,4,0
10314,6,4,2,1,0
10314,6,5,1,0,0
10314,6,6,0,4,0
10314,6,7,5,0,0
10314,6,8,4,0,0
10314,6,9,3,0,0
10314,6,10,2,0,0
10314,6,11,1,0,0
10315,1,1,0,4,0
10315,1,2,0,4,0
10315,1,3,0,4,0
10315,1,4,0,4,0
10315,1,5,0,4,0
10315,1,6,0,4,0
10315,1,7,0,4,0
10315,1,8,0,4,0
10315,1,9,0,4,0
10315,1,10,0,4,0
10315,1,11,0,4,0
10316,6,1,5,4,0
10316,6,2,4,4,0
10316,6,3,3,4,0
10316,6,4,2,4,0
10316,6,5,1,4,0
10316,6,6,0,4,0
10316,6,7,5,4,0
10316,6,8,4,4,0
10316,6,9,3,4,0
10316,6,10,2,0,0
10316,6,11,1,4,0
10317,1,1,0,4,0
10317,1,2,0,4,0
10317,1,3,0,4,0
10317,1,4,0,4,0
10317,1,5,0,4,0
10317,1,6,0,4,0
10317,1,7,0,0,0
10317,1,8,0,4,0
10317,1,9,0,0,0
10317,1,10,0,4,0
10317,1,11,0,4,0
10318,1,1,0,4,0
10318,1,2,0,0,0
10318,1,3,0,4,0
10318,1,4,0,0,0
10318,1,5,0,0,1
10319,1,1,0,0,0
10319,1,2,0,0,0
10319,1,3,0,0,0
10319,1,4,0,4,0
10319,1,5,0,0,0
10319,1,6,0,0,0
10319,1,7,0,0,0
10319,1,8,0,0,0
10319,1,9,0,0,0
10319,1,10,0,3,0
10319,1,11,0,3,0
10320,6,1,5,4,0
10320,6,2,4,4,0
10320,6,3,3,4,0
10320,6,4,2,4,0
10320,6,5,1,4,0
10320,6,6,0,4,0
10320,6,7,5,4,0
10320,6,8,4,4,0
10320,6,9,3,4,0
10320,6,10,2,4,0
10320,6,11,1,4,0
10321,1,1,0,4,0
10321,1,2,0,4,0
10321,1,3,0,4,0
10321,1,4,0,4,0
10321,1,5,0,4,0
10321,1,6,0,4,0
10321,1,7,0,4,0
10321,1,8,0,4,0
10321,1,9,0,4,0
10321,1,10,0,4,0
10321,1,11,0,4,0
10322,1,1,0,4,0
10322,1,2,0,4,0
10322,1,3,0,4,0
10322,1,4,0,4,0
10322,1,5,0,0,0
10322,1,6,0,0,0
10322,1,7,0,0,0
10322,1,8,0,0,0
10322,1,9,0,0,0
10322,1,10,0,0,0
10322,1,11,0,0,0
10323,1,1,0,4,0
10323,1,2,0,4,0
10323,1,3,0,4,0
10323,1,4,0,4,1
10324,1,1,0,0,0
10324,1,2,0,0,0
10324,1,3,0,0,0
10324,1,4,0,0,0
10324,1,5,0,0,0
10324,1,6,0,0,0
10324,1,7,0,0,0
10324,1,8,0,0,0
10324,1,9,0,0,1
10325,1,1,0,4,0
10325,1,2,0,4,0
10325,1,3,0,4,0
10325,1,4,0,4,0
10325,1,5,0,4,0
10325,1,6,0,4,0
10325,1,7,0,4,0
10325,1,8,0,4,0
10325,1,9,0,4,0
10325,1,10,0,4,0
10325,1,11,0,4,0
10326,1,1,0,4,0
10326,1,2,0,4,0
10326,1,3,0,3,0
10326,1,4,0,4,0
10326,1,5,0,4,0
10326,1,6,0,4,0
10326,1,7,0,4,0
10326,1,8,0,4,0
10326,1,9,0,4,0
10326,1,10,0,4,0
10326,1,11,0,4,0
10327,1,1,0,4,0
10327,1,2,0,4,0
10327,1,3,0,4,0
10327,1,4,0,4,0
10327,1,5,0,4,0
10327,1,6,0,4,0
10327,1,7,0,4,0
10327,1,8,0,4,0
10327,1,9,0,0,0
10327,1,10,0,4,0
10327,1,11,0,0,0
10328,1,1,0,0,0
10328,1,2,0,0,0
10328,1,3,0,0,0
10328,1,4,0,0,0
10328,1,5,0,0,0
10328,1,6,0,0,0
10328,1,7,0,0,0
10328,1,8,0,0,0
10328,1,9,0,0,0
10328,1,10,0,0,1
10329,1,1,0,3,0
10329,1,2,0,3,0
10329,1,3,0,0,0
10329,1,4,0,0,0
10329,1,5,0,0,0
10329,1,6,0,0,0
10329,1,7,0,0,0
10329,1,8,0,0,0
10329,1,9,0,0,0
10329,1,10,0,0,0
10329,1,11,0,4,0
10330,1,1,0,4,0
10330,1,2,0,4,0
10330,1,3,0,4,0
10330,1,4,0,4,0
10330,1,5,0,4,0
10330,1,6,0,4,0
10330,1,7,0,4,0
10330,1,8,0,4,0
10330,1,9,0,0,0
10330,1,10,0,0,1
10331,1,1,0,4,0
10331,1,2,0,4,0
10331,1,3,0,4,0
10331,1,4,0,4,0
10331,1,5,0,4,0
10331,1,6,0,4,0
10331,1,7,0,4,0
10331,1,8,0,4,0
10331,1,9,0,4,0
10331,1,10,0,4,0
10331,1,11,11,4,0
10332,6,1,5,4,0
10332,6,2,4,0,0
10332,6,3,3,0,0
10332,6,4,2,0,0
10332,6,5,1,0,0
10332,6,6,0,0,1
10333,6,1,5,0,0
10333,6,2,4,0,0
10333,6,3,3,0,0
10333,6,4,2,0,0
10333,6,5,1,0,0
10333,6,6,0,0,0
10333,6,7,5,0,0
10333,6,8,4,0,0
10333,6,9,3,0,0
10333,6,10,2,0,0
10333,6,11,1,0,0
10334,1,1,0,4,0
10334,1,2,0,4,0
10334,1,3,0,4,0
10334,1,4,0,4,0
10334,1,5,0,4,0
10334,1,6,0,4,0
10334,1,7,0,4,0
10334,1,8,0,4,0
10334,1,9,0,4,0
10334,1,10,0,4,0
10334,1,11,0,4,0
10335,1,1,0,4,0
10335,1,2,0,4,0
10335,1,3,0,4,0
10335,1,4,0,4,0
10335,1,5,0,4,0
10335,1,6,0,4,0
10335,1,7,0,4,0
10335,1,8,0,4,0
10335,1,9,0,4,0
10335,1,10,0,4,0
10335,1,11,0,4,0
10336,6,1,5,4,0
10336,6,2,4,4,0
10336,6,3,3,4,0
10336,6,4,2,4,0
10336,6,5,1,4,0
10336,6,6,0,4,0
10336,6,7,5,4,0
10336,6,8,4,0,0
10336,6,9,3,0,0
10336,6,10,2,0,0
10336,6,11,1,0,0
10337,6,1,5,4,0
10337,6,2,4,4,0
10337,6,3,3,4,0
10337,6,4,2,4,0
10337,6,5,1,4,0
10337,6,6,0,4,0
10337,6,7,5,4,0
10337,6,8,4,4,0
10337,6,9,3,4,0
10337,6,10,2,4,0
10337,6,11,1,4,0
10338,6,1,5,4,0
10338,6,2,4,4,0
10338,6,3,3,0,0
10338,6,4,2,0,0
10338,6,5,1,0,0
10338,6,6,0,0,1
10339,12,1,11,4,0
10339,12,2,10,4,0
10339,12,3,9,4,0
10339,12,4,8,4,0
10339,12,5,7,4,0
10339,12,6,6,4,0
10339,12,7,5,4,0
10339,12,8,4,4,0
10339,12,9,3,4,0
10339,12,10,2,4,0
10339,12,11,1,0,0
10340,12,1,11,4,0
10340,12,2,10,4,0
10340,12,3,9,4,0
10340,12,4,8,4,0
10340,12,5,7,4,0
10340,12,6,6,4,0
10340,12,7,5,4,0
10340,12,8,4,4,0
10340,12,9,3,4,0
10340,12,10,2,4,0
10340,12,11,1,4,0
10341,1,1,0,4,0
10341,1,2,0,4,0
10341,1,3,0,2,0
10341,1,4,0,0,0
10341,1,5,0,0,0
10341,1,6,0,0,0
10341,1,7,0,0,0
10341,1,8,0,0,1
10342,1,1,0,4,0
10342,1,2,0,4,0
10342,1,3,0,4,0
10342,1,4,0,4,0
10342,1,5,0,4,0
10342,1,6,0,4,0
10342,1,7,0,4,0
10342,1,8,0,4,0
10342,1,9,0,4,0
10342,1,10,0,4,0
10342,1,11,0,4,0
10343,1,1,0,4,0
10343,1,2,0,4,0
10343,1,3,0,4,0
10343,1,4,0,4,0
10343,1,5,0,4,0
10343,1,6,0,4,0
10343,1,7,0,4,0
10343,1,8,0,4,0
10343,1,9,0,0,0
10343,1,10,0,0,1
10344,6,1,5,4,0
10344,6,2,4,4,0
10344,6,3,3,4,0
10344,6,4,2,4,0
10344,6,5,1,4,0
10344,6,6,0,0,1
10345,1,1,0,4,0
10345,1,2,0,4,0
10345,1,3,0,4,0
10345,1,4,0,4,0
10345,1,5,0,4,0
10345,1,6,0,4,0
10345,1,7,0,4,0
10345,1,8,0,4,0
10345,1,9,0,4,0
10345,1,10,0,4,0
10345,1,11,0,4,0
10346,1,1,0,0,0
10346,1,2,0,0,0
10346,1,3,0,0,1
10347,6,1,5,4,0
10347,6,2,4,4,0
10347,6,3,3,4,0
10347,6,4,2,3,0
10347,6,5,1,4,0
10347,6,6,0,0,0
10347,6,7,5,4,0
10347,6,8,4,0,0
10347,6,9,3,4,0
10347,6,10,2,4,0
10347,6,11,1,4,0
10348,1,1,0,4,0
10348,1,2,0,4,0
10348,1,3,0,4,0
10348,1,4,0,4,0
10348,1,5,0,0,0
10348,1,6,0,4,0
10348,1,7,0,0,0
10348,1,8,0,3,0
10348,1,9,0,0,0
10348,1,10,0,4,0
10348,1,11,0,4,0
10349,1,1,0,4,0
10349,1,2,0,0,0
10349,1,3,0,0,0
10349,1,4,0,0,0
10349,1,5,0,0,0
10349,1,6,0,0,0
10349,1,7,0,2,0
10349,1,8,0,1,0
10349,1,9,0,0,0
10349,1,10,0,0,0
10349,1,11,0,0,0
10350,1,1,0,4,0
10350,1,2,0,4,0
10350,1,3,0,4,0
10350,1,4,0,4,0
10350,1,5,0,4,0
10350,1,6,0,0,0
10350,1,7,0,4,0
10350,1,8,0,4,0
10350,1,9,0,4,0
10350,1,10,0,4,0
10350,1,11,0,4,0
10351,1,1,0,4,0
10351,1,2,0,4,0
10351,1,3,0,4,0
10351,1,4,0,4,0
10351,1,5,0,4,0
10351,1,6,0,4,0
10351,1,7,0,4,0
10351,1,8,0,4,0
10351,1,9,0,4,0
10351,1,10,0,4,0
10351,1,11,0,4,0
10352,6,1,5,4,0
10352,6,2,4,4,0
10352,6,3,3,4,0
10352,6,4,2,4,0
10352,6,5,1,4,0
10352,6,6,0,4,0
10352,6,7,5,4,0
10352,6,8,4,4,0
10352,6,9,3,4,0
10352,6,10,2,4,0
10352,6,11,1,4,0
10353,12,1,11,4,0
10353,12,2,10,4,0
10353,12,3,9,4,0
10353,12,4,8,4,0
10353,12,5,7,4,0
10353,12,6,6,4,0
10353,12,7,5,4,0
10353,12,8,4,4,0
10353,12,9,3,4,0
10353,12,10,2,4,0
10353,12,11,1,4,0
10354,12,1,11,4,0
10354,12,2,10,4,0
10354,12,3,9,4,0
10354,12,4,8,4,0
10354,12,5,7,4,0
10354,12,6,6,4,0
10354,12,7,5,4,0
10354,12,8,4,4,0
10354,12,9,3,4,0
10354,12,10,2,4,0
10354,12,11,1,4,0
10355,6,1,5,4,0
10355,6,2,4,4,0
10355,6,3,3,4,0
10355,6,4,2,4,0
10355,6,5,1,4,0
10355,6,6,0,4,0
10355,6,7,5,4,0
10355,6,8,4,4,0
10355,6,9,3,4,0
10355,6,10,2,4,0
10355,6,11,1,4,0
10356,1,1,0,4,0
10356,1,2,0,0,0
10356,1,3,0,0,0
10356,1,4,0,0,0
10356,1,5,0,0,0
10356,1,6,0,0,0
10356,1,7,0,0,0
10356,1,8,0,0,0
10356,1,9,0,0,0
10356,1,10,0,0,0
10356,1,11,0,3,0
10357,6,1,5,4,0
10357,6,2,4,4,0
10357,6,3,3,4,0
10357,6,4,2,4,0
10357,6,5,1,4,0
10357,6,6,0,4,0
10357,6,7,5,4,0
10357,6,8,4,4,0
10357,6,9,3,4,0
10357,6,10,2,4,0
10357,6,11,1,4,0
10358,6,1,5,4,0
10358,6,2,4,4,0
10358,6,3,3,4,0
10358,6,4,2,4,0
10358,6,5,1,4,0
10358,6,6,0,4,0
10358,6,7,5,4,0
10358,6,8,4,4,0
10358,6,9,3,4,0
10358,6,10,2,4,0
10358,6,11,1,4,0
10359,6,1,5,4,0
10359,6,2,4,2,0
10359,6,3,3,4,0
10359,6,4,2,1,0
10359,6,5,1,4,0
10359,6,6,0,3,0
10359,6,7,5,0,0
10359,6,8,4,0,0
10359,6,9,3,0,0
10359,6,10,2,0,0
10359,6,11,1,0,0
10360,1,1,0,0,0
10360,1,2,0,0,0
10360,1,3,0,0,1
10361,1,1,0,0,0
10361,1,2,0,0,1
10362,6,1,5,4,0
10362,6,2,4,4,0
10362,6,3,3,4,0
10362,6,4,2,4,0
10362,6,5,1,4,0
10362,6,6,0,0,1
10363,12,1,11,0,0
10363,12,2,10,0,1
10364,1,1,0,0,0
10364,1,2,0,0,0
10364,1,3,0,0,0
10364,1,4,0,0,0
10364,1,5,0,0,0
10364,1,6,0,0,1
10365,6,1,5,4,0
10365,6,2,4,4,0
10365,6,3,3,4,0
10365,6,4,2,4,0
10365,6,5,1,4,0
10365,6,6,0,4,0
10365,6,7,11,4,0
10365,6,8,10,4,0
10365,6,9,9,4,0
10365,6,10,8,4,0
10365,6,11,7,4,0
10366,6,1,5,4,0
10366,6,2,4,4,0
10366,6,3,3,4,0
10366,6,4,2,4,0
10366,6,5,1,0,0
10366,6,6,0,0,0
10366,6,7,5,0,0
10366,6,8,4,0,0
10366,6,9,3,0,0
10366,6,10,2,3,0
10366,6,11,1,1,0
10367,6,1,5,4,0
10367,6,2,4,4,0
10367,6,3,3,4,0
10367,6,4,2,4,1
10368,6,1,5,4,0
10368,6,2,4,4,0
10368,6,3,3,0,0
10368,6,4,2,0,0
10368,6,5,1,0,0
10368,6,6,0,0,1
10369,6,1,5,4,0
10369,6,2,4,4,0
10369,6,3,3,4,0
10369,6,4,2,4,0
10369,6,5,1,4,0
10369,6,6,0,4,0
10369,6,7,5,4,0
10369,6,8,4,4,0
10369,6,9,3,4,0
10369,6,10,2,4,0
10369,6,11,1,4,0
10370,1,1,0,4,0
10370,1,2,0,0,1
10371,6,1,5,4,0
10371,6,2,4,4,0
10371,6,3,3,4,0
10371,6,4,2,4,0
10371,6,5,1,0,0
10371,6,6,0,3,0
